year,date,day_night,casualty,city,accident_class,accident_subclass,road_type,longitude,latitude
2015,2015110803,0,1,6,2,4,0,128.616493,35.84612514
2015,2015110817,1,2,3,0,5,0,126.792524,34.81870042
2015,2015102010,1,1,11,0,4,0,127.0240007,37.64365935
2015,2015101919,0,1,1,2,4,0,126.86593290000002,37.28613131
2015,2015121915,1,1,1,0,4,0,126.7709764,37.86490039
2015,2015100812,1,1,2,0,4,0,129.4338263,35.79897017
2015,2015100906,1,1,11,1,3,0,127.095707,37.62690055
2015,2015090315,1,2,0,1,3,2,127.7982114,35.45749256
2015,2015090117,1,1,5,1,4,2,126.97073859999999,35.48247916
2015,2015083105,0,1,12,2,7,0,129.0630405,35.14613302
2015,2015090404,0,1,12,2,7,0,129.078036,35.18142574
2015,2015090207,1,1,10,0,1,2,126.7370489,37.54315028
2015,2015090616,1,1,1,1,3,0,127.05859209999998,37.05604741
2015,2015090712,1,1,1,0,4,2,127.2791773,37.88459789
2015,2015090712,1,1,14,0,1,2,129.424747,35.50325841
2015,2015091015,1,4,13,0,4,0,127.6578613,36.28114668
2015,2015090705,0,1,2,2,6,0,128.7297055,35.78873567
2015,2015091313,1,1,2,1,3,0,127.904147,36.47545184
2015,2015091402,0,1,15,0,0,0,126.5220058,33.49971186
2015,2015091219,0,1,0,2,4,0,128.3659515,35.05046329
2015,2015091208,1,3,5,1,3,0,126.8287433,35.56330869
2015,2015091222,0,3,5,1,3,0,127.04166000000001,35.82366938
2015,2015082820,0,1,7,2,7,0,126.9256971,35.24920838
2015,2015082819,0,1,2,0,4,2,128.37223429999997,36.10198231
2015,2015082600,0,1,14,2,4,2,129.27628909999999,35.55585026
2015,2015082605,0,1,16,0,4,2,127.29331140000001,36.60938078
2015,2015092513,1,1,13,0,4,2,128.1154435,37.133419399999994
2015,2015092918,0,1,10,0,1,2,126.71986559999999,37.4049694
2015,2015092511,1,1,0,2,9,0,127.9225588,35.68334556
2015,2015093008,1,1,11,2,9,2,127.0998837,37.61303411
2015,2015093007,1,1,5,0,0,0,126.6965439,35.45093128
2015,2015100612,1,3,1,0,4,0,127.1946213,37.5984631
2015,2015100416,1,1,10,1,2,0,126.68613629999999,37.52407152
2015,2015100318,0,1,0,2,7,0,128.3265246,34.97889912
2015,2015100507,1,1,1,2,7,1,126.80079380000001,37.70852442
2015,2015083103,0,1,1,1,3,0,126.7668216,37.77813359
2015,2015090414,1,2,8,0,5,0,128.5297,37.58520891
2015,2015090602,0,3,11,2,7,0,126.9622982,37.55152953
2015,2015090719,0,1,2,0,0,0,128.2156601,36.15720319
2015,2015091013,1,1,2,0,4,0,128.69488529999998,36.61722631
2015,2015090922,0,1,1,2,7,0,126.5921667,37.65327634
2015,2015091017,1,1,2,2,7,0,127.99133400000001,36.44642049
2015,2015091101,0,1,13,1,3,0,128.3296575,36.94243512
2015,2015090817,1,1,9,0,1,2,127.40186580000001,36.35319005
2015,2015091313,1,1,1,2,6,0,127.0496858,37.07292468
2015,2015091723,0,1,2,2,4,0,129.2142464,35.87535936
2015,2015091309,1,2,8,0,0,0,129.1053665,37.41080285
2015,2015091400,0,1,14,1,3,0,129.4518091,35.56002325
2015,2015013116,1,3,13,1,3,0,127.69539809999999,37.11737381
2015,2015042402,0,1,9,0,0,0,127.3117003,36.30234312
2015,2015050308,1,14,0,0,4,0,128.8198466,35.18777901
2015,2015051004,0,1,1,1,3,0,126.8562672,37.37978629
2015,2015032811,1,1,1,2,4,1,127.2347044,36.9837719
2015,2015062320,0,6,4,0,4,0,127.5677476,36.03805117
2015,2015101821,0,1,0,2,4,1,128.7154588,35.27798998
2015,2015102912,1,6,11,0,1,0,127.0664371,37.43372001
2015,2015091614,1,2,14,1,3,0,129.11788909999999,35.54437694
2015,2015082505,0,2,11,0,0,0,127.04528229999998,37.45790083
2015,2015010121,0,1,7,2,7,0,126.9313967,35.15696445
2015,2015010217,1,7,1,0,0,0,126.9160884,36.93736222
2015,2015010420,0,1,10,2,7,2,126.72257890000002,37.53257332
2015,2015010307,1,1,6,0,1,2,128.5759621,35.88770543
2015,2015010909,1,1,3,0,4,0,126.46856470000002,34.97898146
2015,2015010607,1,1,1,0,4,0,126.80895600000001,37.33866917
2015,2015010520,0,1,11,2,4,0,126.84506259999999,37.49649604
2015,2015010523,0,1,4,1,3,0,126.43708640000001,36.77123554
2015,2015010709,1,1,5,2,9,0,126.9284055,35.91614901
2015,2015010518,0,1,6,2,7,2,128.4931736,35.80558193
2015,2015010711,1,1,8,1,3,0,128.0461833,37.20916675
2015,2015011109,1,5,4,0,5,0,126.70938490000002,36.80248276
2015,2015011604,0,2,1,0,1,2,126.85249270000001,37.30900774
2015,2015011518,0,2,1,2,4,0,127.03991140000001,37.76541075
2015,2015012107,1,1,14,2,7,0,129.1690733,35.65658683
2015,2015012011,1,1,2,0,0,0,128.9240419,35.96273993
2015,2015011919,0,1,3,2,9,0,126.32434690000001,34.96236008
2015,2015011905,0,1,1,0,0,0,126.9091192,37.25270592
2015,2015011707,1,1,9,2,4,2,127.3599047,36.35890907
2015,2015011803,0,2,11,1,4,2,126.98717490000001,37.53474077
2015,2015013008,1,1,1,2,4,2,127.2040868,37.74535111
2015,2015012911,1,2,11,0,0,2,127.0571679,37.57095095
2015,2015012619,0,1,0,2,10,0,128.80653600000002,35.10403452
2015,2015020609,1,2,3,0,1,0,127.71717790000001,35.00769557
2015,2015020618,0,1,1,1,2,0,127.22495890000002,37.221293100000004
2015,2015032012,1,1,3,1,2,0,126.7612533,35.34900625
2015,2015012820,0,1,1,2,6,0,126.83055829999999,37.07897545
2015,2015031613,1,1,1,0,4,0,126.99639579999999,37.02364577
2015,2015020907,1,1,5,1,3,0,127.0287149,35.81489171
2015,2015050718,0,4,2,0,4,0,128.3266208,35.83828105
2015,2015033013,1,1,3,1,2,0,127.47583490000001,35.00393781
2015,2015050904,0,3,3,1,2,0,127.4736362,34.88859424
2015,2015080716,1,1,13,1,8,0,127.70297790000001,37.04303824
2015,2015080618,0,1,11,1,3,5,127.04626200000001,37.57107178
2015,2015080918,0,1,2,0,0,0,128.9161239,36.105911299999995
2015,2015081009,1,1,12,0,1,2,128.9588884,35.09613851
2015,2015081415,1,1,3,0,4,0,126.8251902,35.23158467
2015,2015081203,0,1,5,1,8,0,126.83318229999999,35.87476989
2015,2015081115,1,1,8,2,7,2,129.1795784,37.43058209
2015,2015081817,1,1,4,0,1,2,126.3923051,36.42447899
2015,2015070721,0,1,1,2,7,2,126.7123215,37.62746973
2015,2015071205,0,1,11,2,7,0,127.0309185,37.56373793
2015,2015071308,1,1,11,0,1,2,126.9881832,37.49119076
2015,2015071617,1,1,1,2,7,0,126.9151483,37.39591121
2015,2015072022,0,1,3,2,7,0,127.72427079999999,34.73847106
2015,2015072010,1,1,2,1,3,0,128.2958506,35.8538158
2015,2015072500,0,1,6,2,7,0,128.60515859999998,35.89032529
2015,2015072400,0,1,11,2,4,0,127.00685179999999,37.53189428
2015,2015072323,0,1,1,2,7,2,127.0711914,37.1294964
2015,2015072614,1,1,5,1,2,0,127.2664225,35.60227963
2015,2015072810,1,1,6,2,4,2,128.5435155,35.81533426
2015,2015072517,1,1,2,1,3,0,128.4628405,35.96603794
2015,2015072502,0,1,12,2,7,0,129.0618014,35.16113372
2015,2015072520,0,1,8,2,4,0,127.4066429,38.14802495
2015,2015072814,1,1,12,1,3,0,129.10519979999998,35.16331623
2015,2015072809,1,1,3,0,1,2,126.3762441,35.27382747
2015,2015080405,0,1,8,1,3,0,128.5782311,38.188742100000006
2015,2015080416,1,4,7,0,1,0,126.86908249999999,35.2201986
2015,2015080120,0,1,5,0,0,0,127.12498659999999,35.92292768
2015,2015080718,0,2,0,1,3,2,129.1624794,35.39843161
2015,2015080622,0,2,12,0,1,2,128.984072,35.19383888
2015,2015080612,1,2,0,0,5,0,128.1162578,35.38969099
2015,2015080609,1,1,1,0,0,0,127.2483566,37.07583824
2015,2015081020,0,1,5,2,4,2,126.89633970000001,35.68548596
2015,2015081323,0,3,8,2,7,2,127.9431969,37.33374588
2015,2015081207,1,1,3,1,2,0,127.7081666,34.94180275
2015,2015081716,1,1,15,2,7,0,126.65294579999998,33.27616299
2015,2015081717,1,1,2,2,10,0,128.9337244,35.96221895
2015,2015070810,1,1,2,0,1,2,128.1167649,36.16195465
2015,2015070809,1,1,14,0,4,0,129.3380468,35.42715214
2015,2015070712,1,2,9,0,4,0,127.41259199999999,36.33920645
2015,2015070711,1,1,12,0,1,0,129.0677392,35.21420644
2015,2015071622,0,1,1,0,5,0,127.1878957,37.91111489
2015,2015072316,1,1,2,2,4,0,128.1545941,36.75092538
2015,2015102110,1,1,8,0,0,0,127.93714250000001,37.33892432
2015,2015102313,1,1,4,0,1,0,126.7450932,36.88523302
2015,2015101623,0,1,4,0,0,0,127.15163799999999,36.83916807
2015,2015101618,0,3,2,2,7,2,128.93585349999998,35.96956785
2015,2015101618,0,5,1,0,5,4,127.4957618,37.62345592
2015,2015101619,0,1,6,2,4,0,128.5595031,35.88305544
2015,2015102300,0,1,0,1,3,0,128.3729423,35.55382124
2015,2015102201,0,1,11,0,1,0,127.0213061,37.51066465
2015,2015112011,1,1,11,2,7,2,127.0931712,37.58064383
2015,2015112202,0,2,8,1,3,2,127.94917450000001,37.37834171
2015,2015112004,0,1,9,1,3,0,127.41057520000001,36.30984164
2015,2015101212,1,1,1,2,7,2,126.94971140000001,37.22045129
2015,2015100905,0,1,10,0,1,2,126.71019579999998,37.47682417
2015,2015101002,0,1,11,2,6,0,127.0257369,37.48439799
2015,2015101105,0,1,2,0,0,0,129.19681440000002,35.83702312
2015,2015091903,0,3,1,0,0,2,126.7598135,37.71677367
2015,2015091905,0,1,2,0,1,2,128.7209051,36.56318228
2015,2015092402,0,2,14,0,5,0,129.2834633,35.42034388
2015,2015092112,1,2,12,0,5,0,129.0749458,35.115693799999995
2015,2015102505,0,1,0,2,9,2,128.08297240000002,35.28560416
2015,2015102507,1,4,8,2,10,0,128.0505553,37.43958492
2015,2015102716,1,1,4,2,7,0,126.6004226,36.35387392
2015,2015102817,1,6,1,0,5,0,127.3215233,38.05536569
2015,2015110111,1,2,8,2,7,2,127.95062240000001,37.38247353
2015,2015110217,1,4,3,0,4,2,126.3657067,35.26547006
2015,2015103008,1,1,0,1,3,0,127.803673,35.15898217
2015,2015103015,1,1,1,0,1,2,127.59251100000002,37.11364965
2015,2015110703,0,1,6,2,4,2,128.62675420000002,35.88498574
2015,2015111017,1,1,3,0,4,2,127.34008270000001,34.86303519
2015,2015110801,0,1,1,2,7,0,127.0782517,37.79559512
2015,2015102107,1,1,2,0,4,0,129.2345671,35.74541506
2015,2015101910,1,2,0,0,0,0,128.26386509999998,35.47317049
2015,2015101711,1,1,11,0,4,0,127.1190378,37.54082728
2015,2015101718,0,1,13,0,1,0,127.57393379999999,36.78279424
2015,2015101623,0,1,8,2,7,0,127.72986599999999,37.87807315
2015,2015101712,1,4,0,0,5,0,128.04868190000002,34.92670196
2015,2015101719,0,1,3,2,7,0,127.72779579999998,34.74120593
2015,2015101707,1,1,4,2,9,0,126.67653370000001,36.0670226
2015,2015102111,1,1,0,0,0,2,128.802582,35.17404466
2015,2015112017,1,1,11,2,10,0,126.85089669999999,37.56739212
2015,2015112018,0,1,0,2,7,2,127.967344,35.02904653
2015,2015112301,0,1,1,0,0,0,126.8336024,37.62112358
2015,2015092722,0,1,14,2,7,0,129.3136246,35.55891837
2015,2015092503,0,1,9,2,7,0,127.3324071,36.34860512
2015,2015092519,0,1,12,2,6,0,129.0044806,35.20702098
2015,2015092920,0,1,1,0,4,2,126.98323400000001,37.301150799999995
2015,2015100914,1,2,2,0,5,0,129.0056693,36.5583031
2015,2015100609,1,1,2,2,6,0,129.3694381,36.38832663
2015,2015100707,1,4,4,0,1,2,126.9954145,36.247054600000006
2015,2015100612,1,1,6,0,1,0,128.6011969,35.87306075
2015,2015100516,1,3,2,1,8,0,128.41209070000002,36.57184965
2015,2015100319,0,1,0,2,4,0,128.0994653,35.198654600000005
2015,2015090104,0,1,11,2,7,2,127.01809640000002,37.62942128
2015,2015090416,1,1,1,0,0,0,127.0681209,38.01150052
2015,2015090103,0,1,10,2,4,0,126.6579597,37.39884814
2015,2015090404,0,1,3,2,4,0,127.48976029999999,34.94665175
2015,2015083111,1,3,1,0,0,0,127.32010759999999,37.64456358
2015,2015090805,0,1,1,0,1,2,126.94455719999999,37.39882924
2015,2015090610,1,2,4,0,5,0,126.65879450000001,36.09672276
2015,2015091304,0,1,11,1,2,0,126.99367240000002,37.55439031
2015,2015091121,0,1,10,2,4,0,126.7226347,37.51192395
2015,2015091614,1,1,3,0,1,2,126.36268390000002,34.997881899999996
2015,2015082916,1,2,12,0,5,0,129.2022543,35.28114343
2015,2015082501,0,1,12,2,4,0,129.1083264,35.14255597
2015,2015082817,1,1,1,1,3,0,127.09074890000001,37.22721523
2015,2015082603,0,1,10,0,0,2,126.66178629999999,37.47211912
2015,2015082305,0,1,0,0,0,0,128.0663375,35.04057275
2015,2015082416,1,1,11,2,4,2,126.9979018,37.56862264
2015,2015092706,1,1,1,0,4,0,126.9578733,37.29265445
2015,2015092520,0,2,15,2,7,2,126.84544609999999,33.34090546
2015,2015092914,1,1,5,1,3,0,126.54081599999999,35.69031894
2015,2015100105,0,1,4,2,7,2,127.15901869999999,36.80126841
2015,2015092710,1,1,15,1,4,0,126.45410030000001,33.25296639
2015,2015093021,0,1,12,0,1,0,128.9681105,35.10692786
2015,2015100720,0,1,12,2,7,0,129.03756090000002,35.11040353
2015,2015100810,1,1,2,0,0,1,128.3053285,35.9181798
2015,2015100518,0,1,11,1,3,0,127.050836,37.48629879999999
2015,2015100615,1,1,13,1,8,0,127.6050199,36.23527955
2015,2015100704,0,1,5,2,10,2,127.1111645,35.82991907
2015,2015100722,0,1,2,1,3,0,128.40675420000002,36.38648119
2015,2015100719,0,1,4,2,9,0,126.64558490000002,36.38114249
2015,2015100800,0,1,10,1,2,0,126.6070649,37.47285394
2015,2015100812,1,1,11,1,3,0,127.13411129999999,37.51852129
2015,2015100620,0,1,4,2,6,0,126.306427,36.74950696
2015,2015071313,1,2,9,1,4,0,127.38929340000001,36.2826331
2015,2015053115,1,7,9,0,0,0,127.41703490000002,36.42623493
2015,2015060218,0,1,12,1,2,0,128.89393619999998,35.16523761
2015,2015061016,1,2,3,2,4,0,126.8167483,35.35221805
2015,2015101615,1,3,1,0,4,0,127.10364409999998,37.28973496
2015,2015092222,0,1,1,0,4,0,126.99742920000001,37.17710758
2015,2015122205,0,1,10,0,5,0,126.754427,37.57472699
2015,2015082106,1,2,0,1,2,0,129.05184930000001,35.32464896
2015,2015100116,1,1,8,1,3,0,128.31154990000002,37.54731041
2015,2015093000,0,2,0,0,0,0,128.7880457,35.49936861
2015,2015120319,0,2,5,0,5,0,127.1031754,36.01472442
2015,2015111721,0,1,5,0,0,0,126.83327369999999,35.58120431
2015,2015122606,1,6,1,0,0,0,127.27097450000001,36.96928007
2015,2015011308,1,2,13,0,1,0,127.73386440000002,36.86530601
2015,2015011401,0,1,3,0,5,0,127.6470895,34.77377614
2015,2015011319,0,5,5,0,1,2,127.14921909999998,35.37164687
2015,2015011312,1,2,13,0,1,0,127.7348311,36.72269121
2015,2015011218,0,1,3,2,4,2,127.46831840000002,34.88611313
2015,2015011105,0,1,1,2,9,0,127.38435159999999,37.30273629999999
2015,2015011618,0,1,7,0,1,0,126.9038486,35.16154794
2015,2015011716,1,1,11,2,4,2,127.06465190000002,37.59450395
2015,2015011907,1,1,3,2,9,0,126.4431551,34.94861021
2015,2015011822,0,1,2,2,7,0,129.3342031,35.67747901
2015,2015011800,0,1,3,2,7,0,126.957145,34.99779393
2015,2015011919,0,6,8,1,3,0,128.0657823,37.94567063
2015,2015011907,1,1,10,2,7,2,126.6290439,37.47237805
2015,2015012421,0,1,2,0,0,0,128.3225897,36.26923517
2015,2015012206,1,1,11,2,7,0,127.10236880000001,37.48683231
2015,2015012306,1,1,6,2,7,0,128.6578105,35.87605347
2015,2015012401,0,1,2,0,4,0,129.3489087,36.045944899999995
2015,2015012920,0,1,1,2,7,2,126.76328090000001,37.51511385
2015,2015013006,1,1,0,2,7,0,128.66457659999998,35.20907291
2015,2015012518,0,1,3,2,4,0,126.4608447,34.74998886
2015,2015012806,1,1,14,2,7,2,129.1915677,35.70128558
2015,2015012610,1,1,2,2,4,2,129.3476942,36.11028121
2015,2015020221,0,1,5,2,7,2,127.1382321,35.83288875
2015,2015020617,1,3,14,0,5,0,129.2044013,35.70864112
2015,2015020623,0,1,2,2,4,0,128.7581418,35.83988409
2015,2015020418,0,3,0,0,5,0,128.755321,35.47940955
2015,2015020422,0,1,1,2,4,2,127.29833459999999,37.06125845
2015,2015020417,1,1,11,2,7,0,126.9302652,37.48826664
2015,2015021714,1,2,4,0,1,0,127.18801210000001,36.87491015
2015,2015072401,0,1,11,2,7,0,127.0774538,37.61223486
2015,2015072217,1,2,5,0,0,2,127.09090619999999,35.98871389
2015,2015072809,1,2,1,0,5,0,127.04775179999999,37.05192311
2015,2015072419,0,1,2,2,10,0,128.93364499999998,35.94187274
2015,2015080321,0,1,1,2,7,0,127.12530120000001,37.69814977
2015,2015080317,1,1,13,0,1,0,128.1873364,37.13039854
2015,2015080112,1,4,3,0,1,2,126.19058740000001,34.467327000000004
2015,2015080815,1,1,5,1,2,0,127.1511129,35.49417182
2015,2015080607,1,1,1,1,8,0,127.31845929999999,36.94221955
2015,2015081312,1,1,1,0,4,0,127.43117609999999,37.63973227
2015,2015081808,1,3,9,0,0,0,127.4604524,36.31719812
2015,2015081906,1,1,10,0,1,2,126.6419365,37.42286218
2015,2015081718,0,1,1,0,4,0,127.10173470000001,37.8284486
2015,2015081606,1,2,12,0,1,2,128.8514926,35.13894003
2015,2015070816,1,1,5,2,7,0,127.1557188,35.81400618
2015,2015071100,0,2,4,0,4,0,126.8079668,36.68487039
2015,2015071119,0,1,4,2,7,0,126.78231399999999,36.96213067
2015,2015071422,0,1,3,1,8,0,126.56274199999999,35.0121612
2015,2015071403,0,1,2,2,6,2,129.3490717,36.14532561
2015,2015071804,0,2,1,1,3,2,127.1156717,37.27620864
2015,2015072116,1,1,13,1,2,0,127.7048653,36.51600576
2015,2015072222,0,1,4,0,4,0,126.79299569999999,36.22822419
2015,2015072811,1,1,13,0,0,0,127.7706494,37.01376876
2015,2015072708,1,2,11,0,1,0,127.0358825,37.59494054
2015,2015072711,1,1,2,1,2,0,129.027615,35.95937448
2015,2015072506,1,1,3,0,4,0,127.3555838,34.86392028
2015,2015073122,0,1,10,2,7,0,126.64803219999999,37.46037536
2015,2015080406,1,1,4,1,3,2,126.7538875,36.2043664
2015,2015080117,1,12,10,0,1,0,126.70158049999999,37.45317796
2015,2015080303,0,1,8,2,4,0,127.9584662,37.40919619
2015,2015080401,0,1,12,1,4,0,129.0879173,35.23941343
2015,2015080503,0,1,10,2,7,0,126.6788652,37.45847187
2015,2015080509,1,1,0,2,4,1,129.04004579999997,35.34439137
2015,2015080518,0,1,11,0,1,2,127.17358329999999,37.54685848
2015,2015081014,1,1,1,0,1,2,127.07138529999999,36.99509441
2015,2015080905,0,2,15,0,0,0,126.62467079999999,33.26345697
2015,2015081215,1,1,0,2,9,0,128.45984040000002,35.04449086
2015,2015081620,0,1,1,2,7,2,126.81277920000001,37.51959447
2015,2015081514,1,3,3,0,5,0,126.4886535,35.26157414
2015,2015081705,0,1,12,0,4,0,128.9927497,35.19268634
2015,2015071308,1,1,1,2,7,0,126.83568700000001,37.65935171
2015,2015071310,1,1,4,2,7,0,126.59981100000002,36.46105763
2015,2015071518,0,1,16,1,2,0,127.2261246,36.69300303
2015,2015112223,0,1,2,2,6,0,128.4347861,36.37825075
2015,2015101313,1,1,13,0,1,2,127.48480190000001,37.015086
2015,2015101417,1,1,1,2,7,0,127.2096497,37.89300933
2015,2015101203,0,3,1,0,0,2,126.82563,37.31718644
2015,2015101418,0,4,2,2,4,2,128.8866521,36.54603614
2015,2015101201,0,1,2,2,10,2,128.3496144,36.07192487
2015,2015092411,1,1,7,0,1,0,126.698748,35.16309717
2015,2015092114,1,2,3,1,8,0,127.5916419,34.68894561
2015,2015092212,1,1,1,0,1,0,126.74116059999999,37.67335583
2015,2015091909,1,1,11,2,7,0,126.8601676,37.53199285
2015,2015092307,1,2,3,0,0,2,126.7570889,34.31211189
2015,2015091922,0,1,2,2,4,0,129.3555227,36.02885051
2015,2015092116,1,1,11,2,6,0,126.8490513,37.53350945
2015,2015102917,1,1,4,1,8,0,127.0937288,36.07856615
2015,2015103005,0,1,3,1,2,0,126.78523340000001,35.28905393
2015,2015110218,0,1,1,2,10,0,127.0806915,37.89435111
2015,2015110316,1,1,12,2,7,0,128.8863443,35.11446359
2015,2015110407,1,5,1,0,1,0,126.87196399999999,37.15206294
2015,2015110408,1,1,2,0,0,0,128.5478174,36.89514421
2015,2015110714,1,5,3,1,3,0,126.76381370000001,35.07780248
2015,2015111106,1,2,0,0,0,0,127.8668966,34.77349251
2015,2015110517,1,1,1,0,1,2,127.05444569999999,37.82188891
2015,2015110702,0,1,0,2,4,0,128.3700178,35.29253618
2015,2015102304,0,1,3,0,0,0,126.80916640000001,34.64407988
2015,2015101712,1,1,1,2,4,0,126.97661129999999,37.22444923
2015,2015101720,0,1,13,1,4,0,127.8491646,36.87532688
2015,2015101800,0,1,7,2,7,0,126.90243319999999,35.15540036
2015,2015102308,1,1,9,0,1,0,127.4101189,36.35801077
2015,2015102119,0,1,3,1,3,0,126.4649487,34.5941219
2015,2015111900,0,1,3,1,3,2,127.67468249999999,34.84020023
2015,2015112023,0,1,5,2,7,0,126.91385159999999,35.85046873
2015,2015101106,1,1,1,2,7,0,126.90508659999999,37.70866415
2015,2015101210,1,3,1,0,0,0,127.03166019999999,37.89078637
2015,2015092416,1,1,0,0,4,0,128.34941750000002,35.25655269
2015,2015092221,0,2,0,2,6,0,127.75061720000001,35.07633432
2015,2015092120,0,1,0,2,7,0,128.8188953,35.22539647
2015,2015092209,1,2,1,0,0,0,126.78499380000001,37.62898706
2015,2015091823,0,2,11,0,0,0,126.90600149999999,37.52543611
2015,2015092309,1,2,4,0,4,2,126.8851778,36.86824582
2015,2015102720,0,1,3,2,7,0,127.67685929999999,34.76407129
2015,2015102800,0,1,10,2,4,0,126.71826180000001,37.42990838
2015,2015102322,0,1,11,2,7,0,126.9687703,37.56799039
2015,2015102606,1,1,2,1,3,0,129.35970790000002,36.03740344
2015,2015083112,1,1,12,2,7,0,128.9790667,35.17280234
2015,2015083123,0,1,1,1,3,0,127.23551840000002,37.38941809
2015,2015090809,1,2,2,0,4,0,128.4227252,36.16456755
2015,2015100318,0,1,1,0,0,0,127.5690994,37.48400465
2015,2015100308,1,2,15,0,5,0,126.68424209999999,33.39885743
2015,2015100311,1,1,15,1,3,0,126.6903637,33.46686767
2015,2015100722,0,1,5,0,5,2,126.95865239999999,35.96362181
2015,2015101613,1,1,3,0,1,2,127.5930397,34.97123432
2015,2015101310,1,1,13,0,4,2,127.6076923,37.03220151
2015,2015101616,1,3,13,0,5,2,127.51709620000001,36.80627235
2015,2015101507,1,6,10,0,1,0,126.72952169999999,37.48917406
2015,2015101116,1,1,11,2,9,0,126.9417784,37.59177848
2015,2015101006,1,1,6,2,4,0,128.640985,35.91087022
2015,2015101516,1,1,3,2,9,0,126.7801521,34.37307706
2015,2015091507,1,1,1,0,4,0,126.71853859999999,37.65926469
2015,2015091203,0,6,11,0,1,2,127.02991509999998,37.61707554
2015,2015082321,0,1,8,2,6,2,128.7060305,38.03139764
2015,2015082306,1,1,10,0,4,2,126.6669991,37.59428713
2015,2015083005,0,1,1,0,4,0,126.80923829999999,37.32756588
2015,2015083002,0,1,6,2,4,0,128.4620708,35.73373484
2015,2015082811,1,1,3,1,8,0,127.3657053,35.04434503
2015,2015082811,1,3,1,0,0,5,126.6996601,37.64993562
2015,2015082215,1,1,5,0,1,0,127.0995652,35.36597424
2015,2015082705,0,1,4,2,7,0,127.13488100000001,36.91981074
2015,2015082619,0,1,4,2,7,0,126.9714798,36.40288956
2015,2015082205,0,1,11,2,4,0,126.82700259999999,37.55372919
2015,2015090517,1,2,5,0,1,2,127.40883559999999,35.78190696
2015,2015083105,0,1,10,0,5,2,126.6498567,37.47200685
2015,2015083019,0,5,15,0,0,0,126.1979538,33.3639891
2015,2015091112,1,1,13,0,4,2,127.7184856,37.05102444
2015,2015090916,1,1,5,1,8,0,126.64105759999998,35.43481553
