"발생년","발생년월일시","발생분","주야","요일","사망자수","사상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","법규위반_대분류","법규위반","도로형태_대분류","도로형태","당사자종별_1당_대분류","당사자종별_1당","당사자종별_2당_대분류","당사자종별_2당","발생위치X_UTMK","발생위치Y_UTMK","경도","위도"
"2012","2012052114","44","주간","월",1,1,0,0,0,"대구","달성군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","터널안","승용차","중형","건설기계","건설기계","1088772 ","1749987 ",128.48163659,35.74221404
"2012","2012051916","30","주간","토",1,3,1,1,0,"충남","보령시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","915865  ","1807557 ",126.56339986,36.26160821
"2012","2012050404","25","야간","금",1,2,1,0,0,"대구","북구","차대차","추돌","진행중 추돌","운전자법규위반","안전거리 미확보","단일로","기타단일로","화물차","대형","화물차","대형","1092478 ","1766734 ",128.52467675,35.8928511
"2012","2012050301","15","야간","목",2,4,2,0,0,"대구","달성군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","화물차","중형","1090072 ","1757377 ",128.49696487,35.80872411
"2012","2012062901","40","야간","금",1,1,0,0,0,"경기","양주시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","터널안","승용차","소형","00","00","949891  ","1965143 ",126.93162481,37.68459448
"2012","2012071319","30","야간","금",1,4,3,0,0,"전북","남원시","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","중형","승용차","중형","999853  ","1721842 ",127.4983793,35.49245809
"2012","2012080717","10","주간","화",1,3,0,2,0,"경기","용인시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","화물차","대형","979666  ","1916411 ",127.27097148,37.24687374
"2012","2012010118","20","야간","일",1,3,0,2,0,"전북","익산시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","승용차","중형","승용차","소형","952865  ","1771664 ",126.9774137,35.94053412
"2012","2012010110","25","주간","일",2,2,0,0,0,"경남","합천군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","과속","교차로","교차로내","승합차","대형","승용차","소형","1059321 ","1748774 ",128.15598435,35.73350294
"2012","2012011008","30","주간","화",1,1,0,0,0,"울산","남구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","자전거","자전거","승용차","중형","1163835 ","1729339 ",129.30735655,35.54656259
"2012","2012010801","45","야간","일",1,1,0,0,0,"경기","수원시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","957626  ","1918052 ",127.02212651,37.26040006
"2012","2012010521","12","야간","목",1,1,0,0,0,"전북","전주시","차대사람","횡단중","횡단중","운전자법규위반","신호위반","단일로","기타단일로","승용차","중형","보행자","보행자","967031  ","1760605 ",127.13492683,35.84140802
"2012","2012011307","53","주간","금",1,1,0,0,0,"경남","창원시(통합)","차대차","기타","기타","운전자법규위반","신호위반","교차로","교차로부근","승합차","중형","자전거","자전거","1107765 ","1692864 ",128.6839567,35.22532285
"2012","2012040819","50","야간","일",1,3,0,0,2,"경남","함양군","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","화물차","소형","1025650 ","1724966 ",127.78289275,35.5202945
"2012","2012032406","30","주간","토",1,1,0,0,0,"경남","사천시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","1039835 ","1673364 ",127.93682865,35.05454389
"2012","2012052514","40","주간","목",1,3,1,1,0,"경기","구리시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","969729  ","1954553 ",127.15711855,37.58987842
"2012","2012051418","37","야간","월",1,3,1,1,0,"강원","원주시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","화물차","대형","1028213 ","1922232 ",127.81833403,37.29861488
"2012","2012040923","30","야간","월",1,10,4,5,0,"충남","청양군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","대형","화물차","대형","949740  ","1819136 ",126.93973193,36.36835173
"2012","2012070316","10","주간","화",1,1,0,0,0,"경남","김해시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승용차","중형","1134893 ","1697027 ",128.98289606,35.25961661
"2012","2012060413","15","주간","월",1,2,0,1,0,"경남","김해시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","화물차","소형","1110386 ","1698826 ",128.71378919,35.27883625
"2012","2012051512","20","주간","화",1,2,1,0,0,"전북","완주군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","화물차","중형","973671  ","1763531 ",127.20835548,35.86798983
"2012","2012053123","50","야간","목",1,3,2,0,0,"전북","완주군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","화물차","소형","964132  ","1770091 ",127.10239896,35.92683105
"2012","2012073022","58","야간","월",1,1,0,0,0,"경북","청도군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","화물차","대형","1112752 ","1741664 ",128.74554331,35.6646973
"2012","2012072003","00","야간","금",1,2,1,0,0,"충북","진천군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","화물차","대형","997972  ","1873930 ",127.47724792,36.86363181
"2012","2012071108","06","주간","수",1,1,0,0,0,"울산","울주군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","1158248 ","1727288 ",129.24541135,35.52893099
"2012","2012090910","40","주간","일",1,3,1,1,0,"전북","부안군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","화물차","중형","929729  ","1740300 ",126.72367819,35.65638393
"2012","2012081020","54","야간","금",1,1,0,0,0,"강원","원주시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1028562 ","1923247 ",127.82231087,37.30775326
"2012","2012110204","00","야간","금",1,4,2,1,0,"대구","수성구","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","화물차","대형","1107784 ","1760483 ",128.69339479,35.8349369
"2012","2012100621","28","야간","토",1,1,0,0,0,"경기","안성시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","967341  ","1897250 ",127.13259404,37.07328258
"2012","2012112404","13","야간","토",5,6,1,0,0,"경기","안성시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","대형","승용차","소형","967587  ","1895922 ",127.13572242,37.06132127
"2012","2012070504","30","야간","목",1,1,0,0,0,"경북","김천시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","화물차","중형","1060127 ","1792819 ",128.16823012,36.13053884
"2012","2012080720","50","야간","화",1,6,5,0,0,"대구","동구","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","승용차","중형","1108289 ","1765781 ",128.69970457,35.88263836
"2012","2012081801","25","야간","토",1,1,0,0,0,"경북","칠곡군","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승용차","중형","1084630 ","1775598 ",128.43881981,35.97357601
"2012","2012011400","55","야간","토",1,5,4,0,0,"인천","남동구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","교차로 통행방법 위반","교차로","교차로내","승용차","중형","승용차","소형","929425  ","1935911 ",126.70241125,37.41965323
"2012","2012011101","15","야간","수",1,1,0,0,0,"경남","통영시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","00","00","1086929 ","1654830 ",128.45127902,34.88447835
"2012","2012021719","35","야간","금",1,1,0,0,0,"충남","천안시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","00","00","974874  ","1862501 ",127.21849062,36.760398
"2012","2012032501","40","야간","일",1,1,0,0,0,"경남","김해시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","00","00","1134587 ","1694472 ",128.97911473,35.23662687
"2012","2012042717","25","주간","금",2,3,1,0,0,"전남","함평군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","907178  ","1681929 ",126.4804163,35.13174617
"2012","2012040307","02","주간","화",1,1,0,0,0,"경남","양산시","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","화물차","소형","승용차","소형","1137347 ","1702472 ",129.01072457,35.30852653
"2012","2012050707","10","주간","월",1,28,12,15,0,"경남","양산시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","대형","승용차","중형","1139469 ","1705067 ",129.03357464,35.33094987
"2012","2012042901","38","야간","일",1,1,0,0,0,"경기","하남시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전거리 미확보","단일로","기타단일로","승용차","중형","승용차","대형","969925  ","1946108 ",127.1596849,37.51376645
"2012","2012052503","38","야간","금",1,2,0,1,0,"경기","광주시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","화물차","대형","978448  ","1939337 ",127.25632464,37.45297379
"2012","2012061213","15","주간","화",1,1,0,0,0,"충북","보은군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","경형","00","00","1032568 ","1827907 ",127.863421,36.44818564
"2012","2012070509","20","주간","목",5,10,3,2,0,"경기","화성시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","승용차","소형","953279  ","1909449 ",126.97364408,37.1826471
"2012","2012061910","10","주간","화",1,1,0,0,0,"울산","울주군","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1151104 ","1741521 ",129.16930831,35.65832351
"2012","2012061100","44","야간","일",4,5,1,0,0,"인천","중구","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승용차","중형","914766  ","1946835 ",126.53550104,37.51687141
"2012","2012090803","20","야간","토",1,3,2,0,0,"경남","산청군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","00","00","1032637 ","1714939 ",127.85954813,35.42968018
"2012","2012090608","15","주간","목",1,2,1,0,0,"강원","원주시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","화물차","대형","1035342 ","1929332 ",127.89910904,37.36236852
